MAL_ID,SEPERATE,Name,SEPERATE,Score,SEPERATE,Genres,SEPERATE,Type,SEPERATE,Episodes,SEPERATE,Premiered,SEPERATE,Ranked,SEPERATE,Popularity,SEPERATE,Favorites,END
37024,SEPERATE,Momoya Norihei Anime CM,SEPERATE,Unknown,SEPERATE,"Comedy, Parody",SEPERATE,Special,SEPERATE,Unknown,SEPERATE,Unknown,SEPERATE,15638,SEPERATE,14787,SEPERATE,0,END
37026,SEPERATE,Koukaku no Pandora: Pandoradio,SEPERATE,5.93,SEPERATE,"Sci-Fi, Comedy",SEPERATE,Special,SEPERATE,6,SEPERATE,Unknown,SEPERATE,8451,SEPERATE,9702,SEPERATE,2,END
37027,SEPERATE,Love Live! Sunshine!! The School Idol Movie: Over the Rainbow,SEPERATE,7.61,SEPERATE,"Music, School, Slice of Life",SEPERATE,Movie,SEPERATE,1,SEPERATE,Unknown,SEPERATE,1244,SEPERATE,3060,SEPERATE,256,END
37028,SEPERATE,Panpaka Pants x Lala-chan,SEPERATE,Unknown,SEPERATE,"Game, Kids",SEPERATE,Special,SEPERATE,4,SEPERATE,Unknown,SEPERATE,11490,SEPERATE,15318,SEPERATE,0,END
37029,SEPERATE,Hoozuki no Reitetsu 2nd Season: Sono Ni,SEPERATE,7.84,SEPERATE,"Comedy, Demons, Fantasy, Seinen, Supernatural",SEPERATE,TV,SEPERATE,13,SEPERATE,Spring 2018,SEPERATE,756,SEPERATE,3549,SEPERATE,40,END
37031,SEPERATE,Mahoutsukai no Yome Recap,SEPERATE,7.24,SEPERATE,"Slice of Life, Magic, Fantasy, Shounen",SEPERATE,Special,SEPERATE,1,SEPERATE,Unknown,SEPERATE,2610,SEPERATE,4698,SEPERATE,25,END
37033,SEPERATE,Emiya-san Chi no Kyou no Gohan,SEPERATE,7.82,SEPERATE,"Slice of Life, Comedy",SEPERATE,ONA,SEPERATE,13,SEPERATE,Unknown,SEPERATE,791,SEPERATE,1589,SEPERATE,456,END
37034,SEPERATE,Drifters: Kokuou-sama Goranshin,SEPERATE,5.63,SEPERATE,"Comedy, Parody",SEPERATE,Special,SEPERATE,1,SEPERATE,Unknown,SEPERATE,9325,SEPERATE,6917,SEPERATE,0,END
37036,SEPERATE,Binan Koukou Chikyuu Boueibu Happy Kiss!,SEPERATE,6.51,SEPERATE,"Comedy, Magic, Parody, School, Slice of Life",SEPERATE,TV,SEPERATE,12,SEPERATE,Spring 2018,SEPERATE,5842,SEPERATE,4977,SEPERATE,36,END
37037,SEPERATE,"Animegataris: Yuku Toshi, Kuru Toshi",SEPERATE,5.9,SEPERATE,Comedy,SEPERATE,ONA,SEPERATE,1,SEPERATE,Unknown,SEPERATE,8523,SEPERATE,11147,SEPERATE,1,END
37044,SEPERATE,Guomin Laogong Dai Huijia 2nd season,SEPERATE,6.45,SEPERATE,"Drama, Romance, School",SEPERATE,ONA,SEPERATE,12,SEPERATE,Unknown,SEPERATE,6177,SEPERATE,7153,SEPERATE,18,END
37045,SEPERATE,Imouto sae Ireba Ii. (ONA),SEPERATE,6.58,SEPERATE,Comedy,SEPERATE,ONA,SEPERATE,6,SEPERATE,Unknown,SEPERATE,5485,SEPERATE,4874,SEPERATE,8,END
37046,SEPERATE,Drifters (OVA): Kokuou-sama Goranshin,SEPERATE,6.44,SEPERATE,"Comedy, Parody",SEPERATE,Special,SEPERATE,1,SEPERATE,Unknown,SEPERATE,6208,SEPERATE,6157,SEPERATE,1,END
37047,SEPERATE,Imouto sae Ireba Ii. (ONA) Specials,SEPERATE,6.6,SEPERATE,Comedy,SEPERATE,Special,SEPERATE,2,SEPERATE,Unknown,SEPERATE,5365,SEPERATE,4958,SEPERATE,12,END
37050,SEPERATE,Sore Ike! Anpanman: Kagayake! Kurun to Inochi no Hoshi,SEPERATE,Unknown,SEPERATE,"Comedy, Kids, Fantasy",SEPERATE,Movie,SEPERATE,1,SEPERATE,Unknown,SEPERATE,12135,SEPERATE,15234,SEPERATE,0,END
37051,SEPERATE,Petit☆Dream Stars! Let's La Cooking? Showtime!,SEPERATE,6,SEPERATE,"Slice of Life, Magic, Fantasy",SEPERATE,Movie,SEPERATE,1,SEPERATE,Unknown,SEPERATE,8206,SEPERATE,11848,SEPERATE,0,END
37054,SEPERATE,"Sentai Hero Sukiyaki Force: Gunma no Heiwa wo Negau Season e, Mata?",SEPERATE,Unknown,SEPERATE,"Comedy, Parody, Super Power",SEPERATE,TV,SEPERATE,24,SEPERATE,Winter 2018,SEPERATE,11901,SEPERATE,14329,SEPERATE,0,END
37055,SEPERATE,Youjo Senki Movie,SEPERATE,8.28,SEPERATE,"Action, Military, Magic",SEPERATE,Movie,SEPERATE,1,SEPERATE,Unknown,SEPERATE,237,SEPERATE,928,SEPERATE,756,END
37058,SEPERATE,Jian Wangchao 2,SEPERATE,Unknown,SEPERATE,Action,SEPERATE,ONA,SEPERATE,12,SEPERATE,Unknown,SEPERATE,14660,SEPERATE,12398,SEPERATE,1,END
37059,SEPERATE,Shiawase Daifuku,SEPERATE,Unknown,SEPERATE,"Music, Kids",SEPERATE,Music,SEPERATE,1,SEPERATE,Unknown,SEPERATE,11910,SEPERATE,16431,SEPERATE,0,END
37060,SEPERATE,Konpeitou,SEPERATE,Unknown,SEPERATE,"Music, Kids",SEPERATE,Music,SEPERATE,1,SEPERATE,Unknown,SEPERATE,15143,SEPERATE,16941,SEPERATE,0,END
37064,SEPERATE,Jiiji no e Tegami: Grandfather's Letter,SEPERATE,Unknown,SEPERATE,"Kids, Music",SEPERATE,Music,SEPERATE,1,SEPERATE,Unknown,SEPERATE,14688,SEPERATE,16752,SEPERATE,0,END
37065,SEPERATE,123,SEPERATE,4.84,SEPERATE,"Kids, Music",SEPERATE,Music,SEPERATE,1,SEPERATE,Unknown,SEPERATE,10734,SEPERATE,13440,SEPERATE,0,END
37066,SEPERATE,Okome Kakurenbo,SEPERATE,Unknown,SEPERATE,"Kids, Music",SEPERATE,Music,SEPERATE,1,SEPERATE,Unknown,SEPERATE,11311,SEPERATE,16885,SEPERATE,0,END
37067,SEPERATE,Yume no Tochuu de,SEPERATE,Unknown,SEPERATE,"Kids, Music",SEPERATE,Music,SEPERATE,1,SEPERATE,Unknown,SEPERATE,13066,SEPERATE,16475,SEPERATE,0,END
37069,SEPERATE,Hana Ichi Monme,SEPERATE,Unknown,SEPERATE,"Game, Music, Kids",SEPERATE,Music,SEPERATE,1,SEPERATE,Unknown,SEPERATE,14258,SEPERATE,16416,SEPERATE,0,END
37070,SEPERATE,Hoshi to Niji to,SEPERATE,Unknown,SEPERATE,"Kids, Music",SEPERATE,Music,SEPERATE,1,SEPERATE,Unknown,SEPERATE,14500,SEPERATE,16592,SEPERATE,0,END
37071,SEPERATE,Hoshizora no Orgel,SEPERATE,Unknown,SEPERATE,"Kids, Music, Space",SEPERATE,Music,SEPERATE,1,SEPERATE,Unknown,SEPERATE,14510,SEPERATE,16240,SEPERATE,0,END
37072,SEPERATE,Naite Ita Onnanoko,SEPERATE,Unknown,SEPERATE,"Kids, Music",SEPERATE,Music,SEPERATE,1,SEPERATE,Unknown,SEPERATE,15741,SEPERATE,16464,SEPERATE,0,END
37073,SEPERATE,Soratobu Penguin,SEPERATE,Unknown,SEPERATE,"Kids, Music, Romance",SEPERATE,Music,SEPERATE,1,SEPERATE,Unknown,SEPERATE,12140,SEPERATE,16444,SEPERATE,0,END
37074,SEPERATE,Daremo Shiranai,SEPERATE,Unknown,SEPERATE,"Kids, Music",SEPERATE,Music,SEPERATE,1,SEPERATE,Unknown,SEPERATE,13774,SEPERATE,15795,SEPERATE,0,END
37075,SEPERATE,Yuki Matsuri,SEPERATE,Unknown,SEPERATE,"Kids, Music",SEPERATE,Music,SEPERATE,1,SEPERATE,Unknown,SEPERATE,13047,SEPERATE,15891,SEPERATE,0,END
37078,SEPERATE,Quanzhi Gaoshou Specials,SEPERATE,8.31,SEPERATE,"Action, Game",SEPERATE,ONA,SEPERATE,3,SEPERATE,Unknown,SEPERATE,219,SEPERATE,1665,SEPERATE,351,END
37082,SEPERATE,Uchuu Senkan Yamato Pilot Film,SEPERATE,5.81,SEPERATE,"Military, Sci-Fi, Space",SEPERATE,Special,SEPERATE,1,SEPERATE,Unknown,SEPERATE,8799,SEPERATE,10982,SEPERATE,0,END
37086,SEPERATE,Kakegurui××,SEPERATE,7.33,SEPERATE,"Drama, Game, Mystery, Psychological, School, Shounen",SEPERATE,TV,SEPERATE,12,SEPERATE,Winter 2019,SEPERATE,2221,SEPERATE,303,SEPERATE,1573,END
37087,SEPERATE,Overlord: Ple Ple Pleiades 2,SEPERATE,6.85,SEPERATE,"Action, Comedy, Fantasy, Magic",SEPERATE,ONA,SEPERATE,13,SEPERATE,Unknown,SEPERATE,4244,SEPERATE,3142,SEPERATE,28,END
37088,SEPERATE,Enkou JK Bitch Gal: Ojisan to Namapako Seikatsu,SEPERATE,6.84,SEPERATE,Hentai,SEPERATE,OVA,SEPERATE,2,SEPERATE,Unknown,SEPERATE,Unknown,SEPERATE,6767,SEPERATE,5,END
37089,SEPERATE,Cherry & Gal's↑↑,SEPERATE,6.33,SEPERATE,Hentai,SEPERATE,OVA,SEPERATE,2,SEPERATE,Unknown,SEPERATE,Unknown,SEPERATE,5683,SEPERATE,38,END
37090,SEPERATE,Hitori no Shita: The Outcast Recap,SEPERATE,6.34,SEPERATE,"Action, Super Power, Supernatural",SEPERATE,Special,SEPERATE,1,SEPERATE,Unknown,SEPERATE,6667,SEPERATE,7051,SEPERATE,4,END
37095,SEPERATE,"Violet Evergarden: Kitto ""Ai"" wo Shiru Hi ga Kuru no Darou",SEPERATE,8.32,SEPERATE,"Drama, Fantasy, Slice of Life",SEPERATE,Special,SEPERATE,1,SEPERATE,Unknown,SEPERATE,211,SEPERATE,832,SEPERATE,494,END
37096,SEPERATE,Puzzle & Dragon,SEPERATE,Unknown,SEPERATE,"Game, Kids",SEPERATE,TV,SEPERATE,Unknown,SEPERATE,Spring 2018,SEPERATE,11660,SEPERATE,10571,SEPERATE,6,END
37097,SEPERATE,Xiong Chumo Zhi: Guonian,SEPERATE,Unknown,SEPERATE,"Adventure, Comedy, Kids",SEPERATE,Special,SEPERATE,1,SEPERATE,Unknown,SEPERATE,12922,SEPERATE,16345,SEPERATE,0,END
37098,SEPERATE,Xiong Chumo Zhi: Nianhuo,SEPERATE,Unknown,SEPERATE,"Adventure, Comedy, Kids",SEPERATE,Special,SEPERATE,1,SEPERATE,Unknown,SEPERATE,12901,SEPERATE,16344,SEPERATE,0,END
37099,SEPERATE,Xiong Chumo Zhi: Xiong Zin Guilai,SEPERATE,Unknown,SEPERATE,"Adventure, Comedy, Kids",SEPERATE,Movie,SEPERATE,1,SEPERATE,Unknown,SEPERATE,12929,SEPERATE,16213,SEPERATE,0,END
37100,SEPERATE,Xiong Chumo Zhi: Qihuan Kongjian,SEPERATE,Unknown,SEPERATE,"Sci-Fi, Adventure, Kids",SEPERATE,Movie,SEPERATE,1,SEPERATE,Unknown,SEPERATE,12913,SEPERATE,16014,SEPERATE,0,END
37101,SEPERATE,Xiong Chumo Zhi: Xiongxiong Leyuan,SEPERATE,Unknown,SEPERATE,"Adventure, Comedy, Kids",SEPERATE,TV,SEPERATE,52,SEPERATE,Spring 2017,SEPERATE,12902,SEPERATE,15925,SEPERATE,0,END
37102,SEPERATE,Xiong Chumo Zhi: Tanxian Riji,SEPERATE,Unknown,SEPERATE,"Adventure, Comedy, Kids",SEPERATE,TV,SEPERATE,52,SEPERATE,Fall 2017,SEPERATE,12924,SEPERATE,15878,SEPERATE,0,END
37103,SEPERATE,Danganronpa 3: Monokuma Gekijou,SEPERATE,7.03,SEPERATE,"Comedy, Parody",SEPERATE,Special,SEPERATE,3,SEPERATE,Unknown,SEPERATE,3533,SEPERATE,3980,SEPERATE,77,END
37104,SEPERATE,Slow Start: Web Yokoku Movie,SEPERATE,6,SEPERATE,Slice of Life,SEPERATE,ONA,SEPERATE,11,SEPERATE,Unknown,SEPERATE,8237,SEPERATE,8365,SEPERATE,1,END
37105,SEPERATE,Grand Blue,SEPERATE,8.41,SEPERATE,"Slice of Life, Comedy, Seinen",SEPERATE,TV,SEPERATE,12,SEPERATE,Summer 2018,SEPERATE,147,SEPERATE,317,SEPERATE,9848,END
37106,SEPERATE,Kitsune no Koe,SEPERATE,6.43,SEPERATE,Music,SEPERATE,TV,SEPERATE,12,SEPERATE,Fall 2018,SEPERATE,6263,SEPERATE,3975,SEPERATE,51,END
37109,SEPERATE,Hakumei to Mikochi: Neji to Bed to Irori to Bakuchi,SEPERATE,7.54,SEPERATE,"Slice of Life, Fantasy, Seinen",SEPERATE,Special,SEPERATE,1,SEPERATE,Unknown,SEPERATE,1447,SEPERATE,5857,SEPERATE,8,END
37112,SEPERATE,Doraemon Anniversary 25,SEPERATE,6.25,SEPERATE,"Comedy, Kids, Sci-Fi, Shounen",SEPERATE,Movie,SEPERATE,1,SEPERATE,Unknown,SEPERATE,7127,SEPERATE,12148,SEPERATE,3,END
37115,SEPERATE,Taka no Tsume 7: Joou Heika no Jobuubu,SEPERATE,Unknown,SEPERATE,"Comedy, Parody, Super Power",SEPERATE,Movie,SEPERATE,1,SEPERATE,Unknown,SEPERATE,12347,SEPERATE,14805,SEPERATE,0,END
37117,SEPERATE,Bakutsuri Bar Hunter,SEPERATE,Unknown,SEPERATE,"Adventure, Kids",SEPERATE,TV,SEPERATE,25,SEPERATE,Fall 2018,SEPERATE,13389,SEPERATE,13053,SEPERATE,1,END
37123,SEPERATE,Sora yori mo Tooi Basho: Yokoku,SEPERATE,6.59,SEPERATE,"Slice of Life, Comedy",SEPERATE,ONA,SEPERATE,13,SEPERATE,Unknown,SEPERATE,5411,SEPERATE,8186,SEPERATE,6,END
37124,SEPERATE,THE iDOLM@STER Cinderella Girls: Starlight Stage - Shinshun! Happy New Year Campaign,SEPERATE,5.94,SEPERATE,"Game, Music",SEPERATE,Special,SEPERATE,1,SEPERATE,Unknown,SEPERATE,8398,SEPERATE,11002,SEPERATE,0,END
37126,SEPERATE,Nobunaga no Shinobi: Anegawa Ishiyama-hen,SEPERATE,7.05,SEPERATE,"Comedy, Historical",SEPERATE,TV,SEPERATE,26,SEPERATE,Spring 2018,SEPERATE,3430,SEPERATE,5849,SEPERATE,3,END
37127,SEPERATE,Saimin☆Gakuen,SEPERATE,6.27,SEPERATE,Hentai,SEPERATE,OVA,SEPERATE,4,SEPERATE,Unknown,SEPERATE,Unknown,SEPERATE,7363,SEPERATE,12,END
37133,SEPERATE,Tenkousei wa Kounin Kaikeishi!,SEPERATE,Unknown,SEPERATE,"Slice of Life, School",SEPERATE,OVA,SEPERATE,1,SEPERATE,Unknown,SEPERATE,12422,SEPERATE,15566,SEPERATE,2,END
37135,SEPERATE,Islay,SEPERATE,Unknown,SEPERATE,Music,SEPERATE,Music,SEPERATE,1,SEPERATE,Unknown,SEPERATE,14625,SEPERATE,16778,SEPERATE,0,END
37136,SEPERATE,Shounen,SEPERATE,Unknown,SEPERATE,Music,SEPERATE,Music,SEPERATE,1,SEPERATE,Unknown,SEPERATE,12057,SEPERATE,17082,SEPERATE,0,END
37138,SEPERATE,Cute Kenkyuukai,SEPERATE,Unknown,SEPERATE,Music,SEPERATE,Music,SEPERATE,1,SEPERATE,Unknown,SEPERATE,13738,SEPERATE,16706,SEPERATE,0,END
37139,SEPERATE,Koyomi History,SEPERATE,6.59,SEPERATE,Comedy,SEPERATE,Special,SEPERATE,1,SEPERATE,Unknown,SEPERATE,5434,SEPERATE,4435,SEPERATE,6,END
37140,SEPERATE,Gegege no Kitarou (2018),SEPERATE,7.23,SEPERATE,"Comedy, Demons, Supernatural, Shounen",SEPERATE,TV,SEPERATE,97,SEPERATE,Spring 2018,SEPERATE,2632,SEPERATE,2535,SEPERATE,118,END
37141,SEPERATE,Hataraku Saibou (TV),SEPERATE,7.64,SEPERATE,"Comedy, Shounen",SEPERATE,TV,SEPERATE,13,SEPERATE,Summer 2018,SEPERATE,1181,SEPERATE,295,SEPERATE,1926,END
37142,SEPERATE,Nishitesu CMs,SEPERATE,Unknown,SEPERATE,"Slice of Life, Cars",SEPERATE,Special,SEPERATE,Unknown,SEPERATE,Unknown,SEPERATE,11206,SEPERATE,15115,SEPERATE,0,END
37143,SEPERATE,Alphard x Taka no Tsume,SEPERATE,5.18,SEPERATE,"Cars, Parody",SEPERATE,ONA,SEPERATE,3,SEPERATE,Unknown,SEPERATE,10363,SEPERATE,12958,SEPERATE,2,END
37144,SEPERATE,Nikuiyo! Galbi-kun: Kemuri ga Me ni Shimiru,SEPERATE,Unknown,SEPERATE,Comedy,SEPERATE,ONA,SEPERATE,5,SEPERATE,Unknown,SEPERATE,11164,SEPERATE,15201,SEPERATE,0,END
37145,SEPERATE,Morimori Shima no Mogu to Perol,SEPERATE,Unknown,SEPERATE,Kids,SEPERATE,ONA,SEPERATE,1,SEPERATE,Unknown,SEPERATE,15652,SEPERATE,15023,SEPERATE,0,END
37146,SEPERATE,Complex x Complex,SEPERATE,Unknown,SEPERATE,School,SEPERATE,Movie,SEPERATE,1,SEPERATE,Unknown,SEPERATE,13724,SEPERATE,15128,SEPERATE,0,END
37147,SEPERATE,Nou Nen feat. Utae,SEPERATE,4.83,SEPERATE,"Music, Dementia, Ecchi",SEPERATE,Music,SEPERATE,1,SEPERATE,Unknown,SEPERATE,10721,SEPERATE,13517,SEPERATE,0,END
37148,SEPERATE,"Dies Irae: Marie's Memory ""Michi ni Tsuuzu Kiseki""",SEPERATE,5.71,SEPERATE,"Action, Super Power, Magic",SEPERATE,ONA,SEPERATE,1,SEPERATE,Unknown,SEPERATE,9141,SEPERATE,7312,SEPERATE,2,END
37149,SEPERATE,Xing You Ji: Fengbao Famila,SEPERATE,Unknown,SEPERATE,"Sci-Fi, Adventure, Fantasy",SEPERATE,Movie,SEPERATE,1,SEPERATE,Unknown,SEPERATE,12909,SEPERATE,13261,SEPERATE,0,END
37150,SEPERATE,Douluo Dalu,SEPERATE,7.85,SEPERATE,"Action, Adventure, Fantasy, Historical, Martial Arts, Romance",SEPERATE,ONA,SEPERATE,26,SEPERATE,Unknown,SEPERATE,738,SEPERATE,4159,SEPERATE,269,END
37151,SEPERATE,Marvel Future Avengers 2nd Season,SEPERATE,6.17,SEPERATE,"Action, Super Power, Kids",SEPERATE,TV,SEPERATE,13,SEPERATE,Summer 2018,SEPERATE,7497,SEPERATE,10726,SEPERATE,0,END
37152,SEPERATE,Shaonian Jinyiwei 2nd Season,SEPERATE,Unknown,SEPERATE,"Adventure, Mystery, Historical, Romance, Martial Arts",SEPERATE,ONA,SEPERATE,13,SEPERATE,Unknown,SEPERATE,11904,SEPERATE,12954,SEPERATE,7,END
37153,SEPERATE,Warai Kawasemi ni Hanasu na yo,SEPERATE,Unknown,SEPERATE,"Music, Kids",SEPERATE,Music,SEPERATE,1,SEPERATE,Unknown,SEPERATE,12790,SEPERATE,16171,SEPERATE,0,END
37154,SEPERATE,Grimms Notes The Animation,SEPERATE,5.99,SEPERATE,"Action, Adventure, Magic, Fantasy",SEPERATE,TV,SEPERATE,12,SEPERATE,Winter 2019,SEPERATE,8274,SEPERATE,2760,SEPERATE,61,END
37155,SEPERATE,Yumi-chan no Hikkoshi: Sayonara Tsutomu-kun,SEPERATE,Unknown,SEPERATE,"Music, Kids",SEPERATE,Music,SEPERATE,1,SEPERATE,Unknown,SEPERATE,13061,SEPERATE,16759,SEPERATE,0,END
37164,SEPERATE,Yao Shen Ji 2nd Season,SEPERATE,7.39,SEPERATE,"Action, Adventure, Demons, Romance, Martial Arts, Fantasy",SEPERATE,ONA,SEPERATE,40,SEPERATE,Unknown,SEPERATE,1963,SEPERATE,6015,SEPERATE,21,END
37165,SEPERATE,Kuro Kishi to Shiro no Maou VR Sennyuu! Maoujou-hen,SEPERATE,Unknown,SEPERATE,"Action, Game, Fantasy",SEPERATE,ONA,SEPERATE,1,SEPERATE,Unknown,SEPERATE,15205,SEPERATE,15992,SEPERATE,0,END
37167,SEPERATE,Chokkan × Algorhythm♪,SEPERATE,Unknown,SEPERATE,"Music, Comedy",SEPERATE,ONA,SEPERATE,8,SEPERATE,Unknown,SEPERATE,13664,SEPERATE,13896,SEPERATE,0,END
37168,SEPERATE,Chikasugi Idol Akae-chan Specials,SEPERATE,Unknown,SEPERATE,"Comedy, Game, Parody",SEPERATE,Special,SEPERATE,3,SEPERATE,Unknown,SEPERATE,13636,SEPERATE,16874,SEPERATE,0,END
37169,SEPERATE,Sakkai Eightraid,SEPERATE,Unknown,SEPERATE,"Action, Fantasy",SEPERATE,Unknown,SEPERATE,Unknown,SEPERATE,Unknown,SEPERATE,Unknown,SEPERATE,7701,SEPERATE,9,END
37171,SEPERATE,Asobi Asobase,SEPERATE,8.19,SEPERATE,"Comedy, School",SEPERATE,TV,SEPERATE,12,SEPERATE,Summer 2018,SEPERATE,322,SEPERATE,500,SEPERATE,3736,END
37172,SEPERATE,Nanatsu no Bitoku Specials,SEPERATE,5.48,SEPERATE,"Ecchi, Fantasy",SEPERATE,Special,SEPERATE,2,SEPERATE,Unknown,SEPERATE,9731,SEPERATE,5554,SEPERATE,11,END
37174,SEPERATE,Chichibu de Buchichi,SEPERATE,5.86,SEPERATE,Slice of Life,SEPERATE,ONA,SEPERATE,1,SEPERATE,Unknown,SEPERATE,8643,SEPERATE,9876,SEPERATE,0,END
37175,SEPERATE,Mi Yu Xing Zhe,SEPERATE,7.42,SEPERATE,"Mystery, Psychological, Thriller",SEPERATE,ONA,SEPERATE,12,SEPERATE,Unknown,SEPERATE,1850,SEPERATE,4482,SEPERATE,60,END
37176,SEPERATE,Doupo Cangqiong 2nd Season,SEPERATE,7.62,SEPERATE,"Action, Adventure, Historical, Demons, Romance, Martial Arts, Fantasy",SEPERATE,ONA,SEPERATE,12,SEPERATE,Unknown,SEPERATE,1214,SEPERATE,6932,SEPERATE,23,END
37177,SEPERATE,Da Shi Jie,SEPERATE,5.97,SEPERATE,"Psychological, Thriller",SEPERATE,Movie,SEPERATE,1,SEPERATE,Unknown,SEPERATE,8327,SEPERATE,11873,SEPERATE,0,END
37178,SEPERATE,Kiratto Pri☆chan,SEPERATE,6.93,SEPERATE,"Music, Slice of Life, Magic, Shoujo",SEPERATE,TV,SEPERATE,51,SEPERATE,Spring 2018,SEPERATE,3900,SEPERATE,7274,SEPERATE,32,END
37179,SEPERATE,Mao Yu Tao Hua Yuan,SEPERATE,Unknown,SEPERATE,"Adventure, Comedy, Fantasy",SEPERATE,Movie,SEPERATE,1,SEPERATE,Unknown,SEPERATE,15446,SEPERATE,11255,SEPERATE,1,END
37180,SEPERATE,A Tang Qi Yu,SEPERATE,Unknown,SEPERATE,"Adventure, Comedy, Kids",SEPERATE,Movie,SEPERATE,1,SEPERATE,Unknown,SEPERATE,13178,SEPERATE,14485,SEPERATE,0,END
37181,SEPERATE,Guomin Laogong Dai Huijia 3rd Season,SEPERATE,6.14,SEPERATE,"Drama, Romance",SEPERATE,ONA,SEPERATE,12,SEPERATE,Unknown,SEPERATE,7619,SEPERATE,7765,SEPERATE,22,END
37184,SEPERATE,Ze Tian Ji 2nd Season,SEPERATE,7.06,SEPERATE,"Action, Adventure, Fantasy",SEPERATE,ONA,SEPERATE,12,SEPERATE,Unknown,SEPERATE,3401,SEPERATE,8420,SEPERATE,4,END
37185,SEPERATE,Ze Tian Ji 3rd Season,SEPERATE,6.95,SEPERATE,"Action, Adventure, Fantasy",SEPERATE,ONA,SEPERATE,12,SEPERATE,Unknown,SEPERATE,3804,SEPERATE,8900,SEPERATE,6,END
37186,SEPERATE,Mang Huang Ji,SEPERATE,5.86,SEPERATE,"Action, Adventure, Fantasy, Historical, Martial Arts",SEPERATE,ONA,SEPERATE,19,SEPERATE,Unknown,SEPERATE,8667,SEPERATE,10345,SEPERATE,0,END
37187,SEPERATE,Kuiba Yao Xia Zhuan,SEPERATE,Unknown,SEPERATE,"Action, Adventure, Fantasy",SEPERATE,ONA,SEPERATE,20,SEPERATE,Unknown,SEPERATE,15192,SEPERATE,13900,SEPERATE,0,END
37188,SEPERATE,Fumikiri Jikan,SEPERATE,6.39,SEPERATE,"Comedy, Slice of Life",SEPERATE,TV,SEPERATE,12,SEPERATE,Spring 2018,SEPERATE,6472,SEPERATE,2840,SEPERATE,14,END
37189,SEPERATE,Morinaga Nyuugyou x Mary to Majo no Hana,SEPERATE,5.67,SEPERATE,"Slice of Life, Magic",SEPERATE,Special,SEPERATE,4,SEPERATE,Unknown,SEPERATE,9262,SEPERATE,9973,SEPERATE,1,END
37190,SEPERATE,Karasu to Kaki no Tane,SEPERATE,Unknown,SEPERATE,"Music, Kids",SEPERATE,Music,SEPERATE,1,SEPERATE,Unknown,SEPERATE,14888,SEPERATE,16829,SEPERATE,0,END
37191,SEPERATE,Yoninme no Ousama,SEPERATE,Unknown,SEPERATE,"Music, Kids",SEPERATE,Music,SEPERATE,1,SEPERATE,Unknown,SEPERATE,13010,SEPERATE,16484,SEPERATE,0,END
37192,SEPERATE,Kazaguruma,SEPERATE,Unknown,SEPERATE,"Music, Kids",SEPERATE,Music,SEPERATE,1,SEPERATE,Unknown,SEPERATE,14916,SEPERATE,16357,SEPERATE,0,END
37193,SEPERATE,Ni ga Mushi Ojisan,SEPERATE,Unknown,SEPERATE,"Kids, Music",SEPERATE,Music,SEPERATE,1,SEPERATE,Unknown,SEPERATE,11149,SEPERATE,16826,SEPERATE,0,END
37194,SEPERATE,Arigatou,SEPERATE,Unknown,SEPERATE,"Music, Kids",SEPERATE,Music,SEPERATE,1,SEPERATE,Unknown,SEPERATE,13334,SEPERATE,16320,SEPERATE,0,END
37195,SEPERATE,Arigatou (2010),SEPERATE,Unknown,SEPERATE,"Music, Kids",SEPERATE,Music,SEPERATE,1,SEPERATE,Unknown,SEPERATE,13335,SEPERATE,16215,SEPERATE,0,END
37196,SEPERATE,Hana (Music),SEPERATE,Unknown,SEPERATE,"Music, Kids",SEPERATE,Music,SEPERATE,1,SEPERATE,Unknown,SEPERATE,14238,SEPERATE,15658,SEPERATE,0,END
37197,SEPERATE,Shippo no Kimochi,SEPERATE,Unknown,SEPERATE,"Music, Kids, Romance",SEPERATE,Music,SEPERATE,1,SEPERATE,Unknown,SEPERATE,12019,SEPERATE,15561,SEPERATE,0,END
37198,SEPERATE,Senaka de Twist,SEPERATE,Unknown,SEPERATE,"Music, Kids",SEPERATE,Music,SEPERATE,1,SEPERATE,Unknown,SEPERATE,11889,SEPERATE,16733,SEPERATE,0,END
37202,SEPERATE,Radiant,SEPERATE,6.87,SEPERATE,"Action, Adventure, Fantasy, Magic",SEPERATE,TV,SEPERATE,21,SEPERATE,Fall 2018,SEPERATE,4148,SEPERATE,1039,SEPERATE,331,END
37204,SEPERATE,Aikatsu Friends!,SEPERATE,7.1,SEPERATE,"Music, Slice of Life, School, Shoujo",SEPERATE,TV,SEPERATE,50,SEPERATE,Spring 2018,SEPERATE,3203,SEPERATE,5177,SEPERATE,67,END
37206,SEPERATE,Anima Yell!,SEPERATE,6.93,SEPERATE,"Comedy, School, Sports",SEPERATE,TV,SEPERATE,12,SEPERATE,Fall 2018,SEPERATE,3886,SEPERATE,2840,SEPERATE,78,END
37207,SEPERATE,Zuori Qing Kong,SEPERATE,6.76,SEPERATE,"Drama, Romance, School, Slice of Life",SEPERATE,Movie,SEPERATE,1,SEPERATE,Unknown,SEPERATE,4626,SEPERATE,5597,SEPERATE,5,END
37208,SEPERATE,Mo Dao Zu Shi,SEPERATE,8.5,SEPERATE,"Action, Adventure, Mystery, Historical, Supernatural",SEPERATE,ONA,SEPERATE,15,SEPERATE,Unknown,SEPERATE,107,SEPERATE,1122,SEPERATE,4337,END
